Content,Rating,Label
试了一下，好使，有噪音，不是很大，设置2.6，会冲气到2.7，然后停止。,5,1
很好用。,5,1
一般有点贵,5,1
老板大气，水泵坏了直接换新的??,5,1
声音有点大，充气还是蛮快的,5,1
产品，很好价格实惠服务态度很好,5,1
高端大气上档次，低调奢华有内涵，非常满意的一次购物，物超所值，值得够买～,5,1
打气速度很快，噪音稍微有点大！,5,1
12345678901,5,1
小鱼缸挺好的，金鱼已经下小鱼宝宝了?,5,1
好用方便，功率要求不高的可以买，插点烟器很方便,5,1
不错很好，很喜欢。,5,1
用了一次，压力指示和汽车胎压还是有出入，还是很好用。希望能用住。,5,1
很不错，大小也合适，功能还算齐全，适合我这种新手养鱼，赞一个。,5,1
声音太大了,5,1
非常喜欢?,5,1
声音有点大，充气速度挺快,5,1
非常精巧可爱的鱼缸 配件很全 商家还赠送了消毒用品 很愉快的一次购物,5,1
很漂亮的鱼缸，晚上看更漂亮,5,1
以前用过，质量不错,5,1
不错，刚刚装好，马上把小鱼放进去，还没接好电泵！给??????,5,1
送货一如既往的快！快！快！,5,1
物超所值，值得购买！说明书讲解的也很详细！布景也很漂亮！,5,1
买的数显的比较直观，声音比较大，体积小巧便携。,5,1
买的最小号做斗鱼缸，小家伙很喜欢,5,1
收到一段时间了，也用了一段时间了，出去和医院的的血压计对了一下，还是很准确的，暂时没有问题，好评,5,1
很好，就是买的小了点。。。。。,5,1
很好！尺寸合适，已安装好！！,5,1
这家店还好吧。来买过几次了，服务老客户非常周到，以后还常来！,5,1
不错，就是买的太小了，下次买回大点的,5,1
"收到几天后才安装好,鱼缸漂亮,特别感谢快递小哥给我送到了家里?",5,1
非常好，送了很多实用的工具。期待鱼儿养活养好,5,1
还可以！买个有时加气应下急！拆轮胎太麻烦,5,1
鱼缸真的不错，快递很快送到家门口，真心喜欢，到时候再买个大的,5,1
用过两次，东西不错，充气快。,5,1
拿到马上就装上了，两个儿子特别喜欢，物流小哥杠杠的，喜欢的小伙伴们可以下手了,5,1
很好用，质量还行，性价比很高～,5,1
拆开看了，东西不错，质量可靠，快递很给力，好评！,5,1
好的?好的ヾ ^_^?丫丫好的?好的ヾ ^_^?丫丫,5,1
声音大了点，马力是够了 大概要来两三分钟能充到位,5,1
还没用过，用了再评价吧,5,1
看起来还不错，用后再来评价。。。,4,1
方便，实用，可以,5,1
非常完美,5,1
狗狗喜欢玩，有声音非常耐咬。,5,1
可以?鱼还没有买看起来还不错，,5,1
已经使用了好几次了，感觉非常好非常好用。,5,1
发声很大，材质也耐咬，小号有点小，经常玩着玩着就找不见了，最近的日常就是帮蒂奇哥找小球～,5,1
宝贝不错，,5,1
不错，显示清楚，还可以看到温度显示,5,1
不好。狗狗不喜欢。。。不咬。。。,4,1
数显胎压方便，小巧便携，爱车必备,5,1
狗狗很喜欢玩，很耐咬，物流很快，很满意。,5,1
还没有用，不知道如何。。。。。。。。。,5,1
本玩具已经是第二次购买了，我家宝宝超喜欢物流很快给好评。,5,1
东西不错  不过看到写评价 打星星 抽红包  还是决定给个差评 希望贵公司提高产品质量,1,0
东西已收到。试了一下，还行,5,1
狗狗很喜欢，就是不是特别耐咬，每次口哨都被咬出来,5,1
比想象中要小很多，不仅套餐不值啊。,5,1
一直都信赖京东商城网购,5,1
鱼缸真是很好   小雨自由自在的游着  祝店家**兴隆,5,1
物流速度很快，质量也不错?,5,1
东西看起来不错，还没使用,5,1
特别好，两只杜高简直爱不释手，还好买了两个,5,1
价格实惠，放车上方便随时打气～,5,1
客服态度好，快递速度快,5,1
非常满意的一次网购。很好。,5,1
第一天到家就被狗子给咬坏了了，不过还能继续玩，还是好评。,5,1
狗崽子很喜欢玩，天天爱不释手。,5,1
宝贝特别喜欢,5,1
产品较好，物流快，服务态度好,5,1
快递服务棒棒哒，狗狗很喜欢，不撒嘴,5,1
边牧不喜欢，发声的吓尿了哈哈,5,1
质量不错，物美价廉，相信京东,5,1
机都开不了，问客服也不回，真的垃圾，退钱,1,0
挺好的，就是狗狗不爱玩,5,1
手环非常好，店家很好，物流很快，好评！,5,1
物超所值，非常棒,5,1
产品很不错，妈妈表示很满意,5,1
经济实惠，快递总能及时送达,5,1
很不错的东东，就是买小了一点！,5,1
狗狗超級喜欢，一直在玩。,5,1
刚开始连接出问题了，后来好了用着不错啊,5,1
鱼缸挺漂亮的，非常的开灯之后更美，希望质量够硬,5,1
不错不错，玻璃很透明，可以养大点的鱼了，看到鱼儿们很快乐的样子，真可爱。,5,1
溫血压非常不準,2,0
超级好装，发货速度快。质量很好，卖家视频给力，态度超级好。推荐给大家，实用便宜,5,1
很漂亮，不错的东西,5,1
第二个了，第一个给亲戚，第二个给老妈，挺好的！99块入手，还有更低的吗？超值！推荐购买,5,1
**不爱睡，爱睡床上,5,1
做工超好，水泵声音稍大玻璃颜色再白一点更好。购买此产品是不错的选择！,5,1
非常漂亮，放在桌上大小合适，声音也不大，值得推荐！！！！！,5,1
挺不错的，充气快，就是声音大，其他还不错的,5,1
还没用，刚刚收到,5,1
很实用，很方便，操作简单，值得！,5,1
操作简单方便 唯一不解就是上压高了点,5,1
不错，不错，不错，不错，值得购买！,5,1
物流快，气泵好用,5,1
很可能准确，我也是今天才收到货,5,1
发货神速，外观美观，说明书太简单！,5,1
挺方便的，还有语音播报，播得还很清晰,5,1
产品可以，这物流不负责，周末没人接后直接放附近快递柜了！！！,5,1
货已收到，父母都测了几次血压，又小巧又方便，确实不错，用的好的话会挺荐给朋友们的,5,1
收到好几天了，老人用，还不错,5,1
还可以，汽车充气还可以的,5,1
特意试了几天才来评价，呵呵！！！,5,1
好用有方便。,5,1
孩子很满意,5,1
很好准确值得推广包装也不错,5,1
充气挺快的，希望可以耐用呀,5,1
可以，很方便，宝宝放在盆子里很有安全感，之前洗澡都会哭，用这个盆子给他洗澡就不哭了,5,1
不错，信任京东。,5,1
血压计小巧轻便。测量基本准确。便于携带。,5,1
超值的价格，物有所值！给快递小哥点赞?京东加油?,5,1
非常使用，小孩子很喜欢。,5,1
洗澡盆不错！性价比很高！,5,1
先戴着试试?慢慢捣鼓吧，一下买了4件，慢慢设置,5,1
用起来很方便，老人很喜欢，语音清晰，可充电,5,1
感觉还不错,5,1
狗狗很喜欢，都玩疯了，一直不停，从没看他这么喜欢过一个玩具,5,1
用起来不错? 如果能够再折叠一下就能带着出行了,5,1
用着很方便，语音报血压，价格实惠，很满意,5,1
好品质，好品牌，多次购买。狗狗玩得很开心。,5,1
自营的不错值得信赖一直买自营,5,1
鱼缸很好，宝贝不错物美价廉,5,1
京东买东西就是方便，坚守品质就好。,5,1
棒棒的，期待完成后的效果,5,1
小狗狗玩着正好 型号大点的咬着费劲,5,1
不错用着方便,5,1
物美价廉，正品，物流神速,5,1
我家狗非常喜欢这个大号的橄榄球 ?第一次这么喜欢一个玩具,5,1
很不错，是我想要的，物流依旧快，安装也挺简单，~一下就能搞定，好评,5,1
京东送货上门速度超快，产品还不错，一如既往的好评！！,5,1
这个小号的我家毛孩子要半天 给她之后却不太喜欢 喜欢大号的 ?,5,1
还没用呢，先给宝宝囤着，期待宝宝的到来。,5,1
很不错，小物件大情趣，简单实用，美观好看。,5,1
很好！挺准的！,5,1
很软的，里面没感觉出有填充，希望不要被很快被咬破。,5,1
还不错，比预想的还大一点，玻璃清晰度挺好的，总的来说还算满意,5,1
"非常不错，家人都很满意，漂亮，简单，不占地方
好评。",5,1
其他的还可以，物流送货都不错，产品有一个最大问题，血压极度不准，我是高血压，能把我测成低血压了,5,1
目前没有不好的问题,5,1
狗子一点都不会玩&hellip;&hellip;,5,1
还没使用，囤货中，看起来很可爱，主要是收捡方便。,5,1
很多就收到货了，就是声音很吵，測压可能不准。,5,1
这种小鱼缸都差不多，价格也都差不多,5,1
质量不稳定，用了几分钟后开机就死机,5,1
货已收到，外观看上去还行，试用一下看如何。,5,1
小巧玲珑，看上去不错，还没有试用，因为我的车点烟器坏了，没法试用，希望没问题！,5,1
换货后，一切都可以了！！,5,1
挺实用的。,5,1
好东西，这玩意真的还不错,5,1
物美价廉，质量很好，下次还来，京东购物值得信赖！,5,1
充气泵出现问题售后很快帮忙解决了问题，帮忙重新换了新的，很满意。,5,1
还不错，测完后全语音报的！,5,1
感觉还行，可以入手,5,1
很可以，挺不错的！还有语音播报,5,1
还没用使用，期待好用！,5,1
给朋友买的，他说挺好的，方便了，简单,5,1
还可以，物有所值,5,1
先设定不要语音提示，关机后重启又有声音！,4,1
已经用了。挺好的,5,1
已经是第二个了。狗狗特别喜欢这个球球,5,1
使用一段时间感觉不错，质量款式都很好，性价比很高！小鱼游的好嗨啊！,5,1
窝很不错，暖和，猫咪很喜欢,5,1
功能强大，价格实惠，非常好的商品，一次买了两个,5,1
没有味道，不漏水，给宝宝洗澡挺实用，,5,1
用起来很方便  换水泵的声音稍微有些大  总体来说还是好评,5,1
我家狗子也很喜欢，本来是买给猫的，哈哈，结果狗子睡了一晚上,5,1
一般般不不不不不不不,4,1
很棒哦，一回来就装好了，简单易用，好评,5,1
鱼缸质量很好，用了半个多月，才耒评价，做工精细，透明度好，有问题，客服也及时解决！值得购买！,5,1
很柔软，但是主子还不习惯钻进去，每次都是睡上面,5,1
用了下挺简单的，功能实用，准确度还可以。,5,1
挺好，开始的时候吓我一跳，哈哈哈,5,1
宝贝很赞,5,1
收到货后拆开包装一看，很喜欢，跟预料之中差不多，符合心中的预期，很漂亮。好评！,5,1
睡的很香，再也不用跑我被窝里了,5,1
狗狗很喜欢，天天抱着玩。。。。。。。。。。。。。。。。,5,1
活动时买的，价格很划算。浴盆质量不错，但深度比想象中浅，送的浴网扣不紧，不能承受宝宝的重量。,5,1
不错，商家态度好，发货快，东西也不错！,5,1
前天下午下单，第二天上午收货，拆开后，感觉还不错，性价比高，功能较多,5,1
我家两只狗狗四个月，但是好像更喜欢这个橘色的,5,1
东西还行，就是猫不去上面歇着,5,1
速度快 很好用,5,1
东西不错，带起来也可以，待机时间还凑合,5,1
买小了怕猫不好睡，就买的大号的，家里2只**都在一起睡，很好,5,1
两混球老是咬坏，第二次买了，大小正好，过了换牙期了，这次希望能玩久点,5,1
刚刚买完没有多久就折扣活动了，心里很不爽！气人,5,1
功能挺多，尺寸刚好合适，鱼缸比较漂亮,5,1
刚收到货，后加追评,5,1
很好 很厚实 我家的貂很喜欢 一直钻着玩,5,1
好久没见我家汪汪了，不知道这玩具如何，物流给力,5,1
折叠挺省空间，盆子没有温度计不是很方便。,5,1
物美价廉，哈哈，收到了很好的鱼缸，小东西也都配了很多，质量很不错。,5,1
已收到，感觉还是凑合吧，毕竟价格在这呢。,5,1
猫咪爱吃，很好。,5,1
看起来还不错，为宝宝囤的货，希望好用,5,1
装上了，就差鱼了，很好的东西，小巧方便，值得购买。,5,1
给老爸买的，他还不习惯～功能挺多的！,5,1
狗子挺爱玩，小的适合成年柯基犬,5,1
东西收到，质量很好，值得买物流很快，,5,1
京东购物值得信赖，用着放心 安心,5,1
猫垫质量好，值得购买。,5,1
有颜又好用，便于收纳，物流超快，昨天晚上下单，今天上午就收到了，中午给宝宝洗澡已经用上了,5,1
买了图个安心，无使用体验,4,1
东西不错，测量很准，亲戚看到又让我给买了一个，使用方便。,5,1
买回来还没用，应该不错,5,1
给老妈买了一个，亲戚看到了说挺好又让我给他买了一个，用着不错。,5,1
挺好，给车胎打气挺快的，噪音吗，我觉得不大，不然去听听修理点的吧。,5,1
不错！测量过很准，跟汞柱的差不多！误差很小！给老爸买的！,5,1
还不错，买来养虾用的，就是水泵卡槽连接的地方太松了，自己垫了一小块塑料袋就好了。总体不错。,5,1
还行吧，充气挺快的，就是声音真的挺大的,5,1
几乎没有质感，不过便宜方便，,5,1
不错不错 大小正合适,5,1
很不错非常方便,5,1
简单易用关键方便不用脱衣服了测量的数据也比较准,5,1
不错的鱼缸，水流静音，我喜欢,5,1
测的挺准的，不错，携带方便，好好好好,5,1
非常好，不错不错,5,1
声音大的一毛，但是充气没问题,5,1
年前使用了一次，效果还不错，就是时间噪音有点大。,5,1
收到鱼缸做工不错，客服耐心讲解。刚买回来试过都很好用，商家赠送的也挺多，总之很满意,5,1
性价比很高，很漂亮超值,5,1
一直下雨还没来得及用 拿在手上挺有份量的 应该还好吧,5,1
希望好用，价格便宜。。。。。。。。。。。。。,5,1
帮同事下单的，还可以吧，不清楚呢。,5,1
没有组装说明,5,1
应该比较准，最近觉得不太舒服，血压有点儿高了,5,1
比想象小一点，赠品基本没用。水族箱质量还不错。,5,1
挺好的 但是我的猫不进去,5,1
手感好,5,1
产品跟描述的差不多，美观大方。经济实惠。,5,1
很满意很满意，元宵节抢购哒,5,1
东西很好，搞活动买的，很实惠，还会再来！,5,1
很软很温暖，**也没有不喜欢,5,1
凑单买的，很划算，一直相信京东，物流很快！,5,1
很暖和，很喜欢,5,1
物流速度还是很快的，包装简单，实用，品质还不错。,5,1
狗狗一玩儿这个就停不下来，挺好的。,5,1
好喜欢99抢购,5,1
还不错，易携带，,5,1
买来给宝宝洗头的，很软，很可爱，老夫的少女心,5,1
很不错，狗子玩的很开心，就是有点小,5,1
很好，会员价格购买，非常合算。,5,1
很方便携带，关键时候还是用的上的,5,1
相当不错，猫咪很喜欢,5,1
很差，狗狗一点都不喜欢，而且用料也很粗糙,1,0
搞活动买的，囤货中,5,1
很好用也方便，性价比很好，合适的价格入手。,5,1
充气还可以，就是声音有点大！还是蛮实用的！,5,1
买小了换大的巨快，服务态度好！赞?,5,1
不错的浴盆，2岁的宝宝也可以用。轻便不占用空间。浴网的扣子有点儿松。包装就不那么完美了。,5,1
猫咪很喜欢，大牌子值得购买,5,1
还没用，看外表是正规商品，收藏了以后备用。,5,1
老公买的，他说很好用，很满意,5,1
挺软的，就是口有点小，猫咪都不太愿意进去,5,1
挺好用的，款式设计很棒,5,1
买来备着，用了再来评价,5,1
狗狗很喜欢,5,1
小狗狗超喜欢，玩得不亦乐乎！而且质量还不错，2个多月了还没有咬烂,5,1
太好了，愉快的购物，下次还会光临,5,1
看着挺好的，价格实惠东西也不错,5,1
货已收到，挺好很实用。,5,1
鱼缸很好&hellip;&hellip;还有送鱼食还有小装饰！！不错！！！,5,1
还没用，等宝宝用了再追评。,5,1
大品牌质量好,5,1
感觉气压不行,5,1
物美价廉，今天试用几次，测量准确，值得购买。,5,1
研究半天用上了希望说明书能说的再清楚一点害得一直在屏幕上点都不亮以为坏了,5,1
我家黑豆特别喜欢，经常玩，但现在都发不声了,5,1
京东物流和服务真的没有话说，物美价廉,5,1
很方便,5,1
方便实用，语音清晰，诚信待客,5,1
非常好的鱼缸，比想象中的要大一点，鱼儿在里面可以自由自在的生活了！,5,1
商品总体不错，就是那个气嘴的设计像以前老式手动打气筒不美丽，冲完气拔下来要跑气，,5,1
小猫咪还挺喜欢睡在里面的 如果可以替换中间的就更好了,5,1
东西试了试效果不错，声音够大，还能充电，过年给家里老人买的。,5,1
还可以   就是比我想的小了一点,5,1
猫咪喜欢,5,1
物有所值，简单易操作！,5,1
没有想象中大，还没用，不知道,5,1
很好！价廉物美快递快服务好！测量准确。,5,1
猫咪很喜欢,5,1
打折后价格公道，比药店便宜太多，妈妈很喜欢，点个赞,5,1
就是有点大，我家主子比较小,5,1
第二次购买。客服很好，有问必答，东西也不错，这是给老人买的。值得购买，物流也快,5,1
材质柔软，大小合适，小喵很喜欢,5,1
质量好，态度好，送货上门！,5,1
特别好，客服态度好，有问必答。,5,1
很暖和，不过撑不起来，担心长大了钻不进去！,5,1
不错，就是做工有点欠缺，玻璃稍微有点薄,5,1
运过来完好无损，快递也是很快，组装起来也很快，问客服怎么组装的给我发了视频，态度很好。,5,1
其他都还不错，只是血压和心率量的不准确。,4,1
还不错，今天宝宝已经洗了一次，躺在垫子上也不哭不闹，用淋浴喷头洗挺好的！,5,1
绝对是物有所值的手环，配合APP 用起来很方便。,5,1
bb的洗澡盆还是很不错的，软绵绵的，这个牌子的东西，还是值得信赖的。,5,1
领了卷买的，价格很实惠，京东派服务也很好！,5,1
先买起来囤货的 期待宝宝的出生 京东发货速度很快 快递员直接送到家里 很满意 有需要还会再来,5,1
这个窝暖暖的  摸起来很舒适  只是洗有点不方便  猫主子似乎不怎么欣赏。。,5,1
非常好，效果不错，下次再来,5,1
挺方便的，测量的数据应该准吧，再试带一段时间再来评价。,5,1
还没用，等用过之后在做评论,5,1
哈哈哈还好还好哈,5,1
用了这么久，很不错,5,1
用了一次，还行，不占地方。,5,1
非常好，儿子很喜欢！物流也快。,5,1
刚到货狗狗就开始玩了，质量不错，希望耐玩一点吧,5,1
打气时噪音太大，打气速度慢！,5,1
宝宝三岁，用起来有点太深了，不好伸手搓澡。,5,1
多快好省，京东购物，好好好！！！,5,1
京东快递服务跟快递员很好~素质都很高~京东就是看他们快递员的服务赞~好好好,5,1
好评，质量很好，也没有气味,5,1
很方便，充气的也挺快，就是发热稍微有点大，其它都不错。,5,1
还没用，4月份预产期，趁着活动先屯着，应该不错,5,1
狗狗还是比较喜欢的,5,1
真好用，就是读数有偏差，0.1-0.3之间的偏差，有了它，不怕小跑气了,5,1
刚使用就有灰尘,3,0
给家里狗狗买的，狗狗很喜欢,5,1
京东的发货速度很快配送员服务态度很好很不错。,5,1
东西很好，很喜欢，摸起来很舒服。,5,1
狗狗喜欢这种有叫声的了，但是2小时就咬坏了，，，,5,1
表带刚刚收到，不过表带扣少一个扣，和卖家卖的不一样，真的不知道真货@！,5,1
我家终于有鱼缸了，增加了不少生气，看着就喜欢。,5,1
售后五星。之前的坏掉啦，过了几个月了，直接给我发了个新的来。,5,1
发货快物流快！鱼缸完美漂亮！,5,1
比较实用，使用时震动有点大。,4,1
东西不错，用了一段时间了。,4,1
非常棒，非常棒，非常棒，非常棒，非常棒，非常棒，非常棒，非常棒值得购买，物美价廉,5,1
不错的东西！小巧！,5,1
宝贝质量很好，下单后第二天就到了。,5,1
血压表很不错，老年人用很好，给爷爷买的,5,1
**很喜欢，窝好大，很柔软,5,1
非常好的一次购物 商品非常不错！商家客服好这点就够了,5,1
送货速度还比较快。产品也可以。在京东一个赞。,5,1
主子们很喜欢,5,1
支架太短了，盆地贴地，放水都贴着地面了感觉这样不是很好,2,0
不错，就是买小了点！,5,1
还可以吧，不知道和哪里比，乡村医院就用的这样的吧,5,1
京东商城网购放心，京东商城有保障。快递无敌快。,5,1
东西很不错，值得购买，软软的,5,1
"物流都比较快
水缸质量不错",5,1
方便，质量也很好。,5,1
布料摸起来舒服，主子喜欢趴外边，不喜欢钻进去,5,1
今天刚到的，感觉物流可以，包装也可以，过两天再追评鱼缸的质量怎么样??，,5,1
给家里老人买的用着方便，很满意,5,1
还未使用，东西收到了，里面的垫子填充物会漏出来，不知道会不会全部漏光,5,1
我家狗宝宝喜欢暖和的不得了，灰常好！质量棒棒！,5,1
质量挺好的 方便好用 和商品参数一样一样的,5,1
还行吧，一只猫喜欢，一只不太喜欢,5,1
使用挺方便，就是不知道准确吗，用用再看吧,4,1
不错，挺好的还会再买哈哈，还是不错的体验哈哈哈哈,5,1
单位体检后自己为了跟踪检测血压选了这款方便充电携带的血压计，感觉还不错！,5,1
窝很大，,5,1
回来还没有使用,5,1
东西很棒，小主子很喜欢,5,1
物品质量好，值得拥有，物流速度快，赞一个！,5,1
非常好看！希望儿子能喜欢！,5,1
声音太大了,4,1
活动买的，试了两天不错哦！,5,1
东西不大，声音很响，狗子目前无视它，希望大点了能喜欢,5,1
充气泵很小巧便携，充气速度还可以，胎压计显示正确，电源线够长，价格合适，性价比高。,5,1
买来送朋友的，她特别喜欢满意,5,1
很好很好非常好，京东自营就是好！！,5,1
第一次买手环，没想到真的非常好。双12买的，又便宜，功能挺多！,5,1
方便快捷，非常实用，值得拥有,5,1
橄榄球狗超爱，很耐玩，天天形影不离。,5,1
呵呵！不错的！,5,1
声音太大了,3,0
狗狗很喜欢，玩的贼开心,5,1
声音有点大，打气速度一般般吧,5,1
京东超市购物方便、品种齐全、价格实惠、物流又快又好。,5,1
触摸不灵敏，没有我用的乐心的好用，以后还是用乐心的,5,1
试用了一下，声音很大，到设定值就停了，这个过程，时间挺快的，电源线够长，满足前后轮。,3,0
太差,1,0
充气还是很快的，使用起来也可以，唯一的缺点应该就是噪声太大，不知道会不会影响使用寿命。,4,1
鱼缸以收刻，物流快而且水缸很漂亮还有小礼品送，很愉快的一次购物。,5,1
挺不错的啊，基本上每天都带的，可以检测睡眠，舒适感也很不错,5,1
很满意，活动很给力，物流很快，早上的订单，下午就送到了,5,1
挺好用的，就是噪声有点大。,5,1
凑合用吧，有点糙，灵敏度不够。,5,1
东西质量不行，第一次玩没到3分钟就被狗狗吃肚里了,1,0
水箱还好，就是抽水泵有时候会不转,5,1
送货速度快，产品显示效果还好，但血压测量就是个摆设，设置多少测多少，没有一点参考意义。,1,0
狗子很喜欢,5,1
漂亮，超级满意，希望耐用!,5,1
拿来就用了一下，很好用，很方便，京东物流就是棒&hellip;&hellip;物美价廉，值得购买。,5,1
宝贝很好，没有异味，喜欢的宝宝赶快下手吧?,5,1
给父母买的礼物，方便实惠！,5,1
很好，漂亮，小金鱼有家啦?,5,1
提前买回来了，还没用，看着还不错！,5,1
质量好，无异味,5,1
有点不太会操作,5,1
没图片了，猫不在上面睡觉，都把这东西撕烂了,5,1
方便，还有语音提示好,5,1
货到付款的，发货速度也很快，物流给力，快递员态度很好,5,1
非常的小巧，刚好养两条小鱼来玩一下,5,1
宝贝很不错，方便快捷,5,1
挺好用的，带子有点长，可以卷起来在挂在边上，质量也挺好,5,1
物流很快，上午下单下午就收到了，试着测量了好多次，一点都不准，感觉没什么用，太垃圾了,5,1
为啥我家的猫不喜欢。。。虽然感觉很好,3,0
过年都派送，小小鱼缸刚好适合小朋友！,5,1
速度相当快，给汽车用上了，很方便。,5,1
好小啊，质量不错,5,1
我家主子好像大了点不爱钻，那就在上面睡着吧，冬天毛绒绒的比较暖和，希望主子能喜欢,5,1
给爸爸和外婆一人买了一个，回来自己试了试每次测量的结果都不一样，也不知道准不准。,5,1
缸不错，送的造景有点差，抽水有一点点声音。,5,1
质量还行，就是里面撑得头部那里有点低,5,1
物流很快 声音很大 给父母买的 很好,5,1
冬天必备呀,5,1
服务态度好,5,1
哈哈哈，好东西啊，很方便，备一个在后备箱还是蛮好的,5,1
洗澡盆可以折叠的，质量挺好的,5,1
好，可是我的猫咪不喜欢,5,1
挺好的，看着也不错，用的也好,5,1
质量蛮好的，愉快的一次购物,4,1
还算可以，对得起这个价格吧！家里暖和点的猫咪爬上去睡得还是挺舒服的,5,1
使用方便，数据基本准，家庭必备。,5,1
嗯，挺好，设定目标值，方便灵敏，至于声音大，确实有一点，不过在户外，时间段，无所谓了，值得推荐,5,1
新生儿家庭必备品，小方便放置，值得购买哦,5,1
不错是不错，摸起来也比较舒服，但是猫却不喜欢。。。,4,1
总体来说感觉不错，误差不大，家庭用，作为参考,5,1
比预想的要大，收放方便，估计用到3-4岁都没问题,5,1
商品质量可以，等待用了。,5,1
用了两次，挺好用，同事也买了一个。,5,1
手环收到了，和网上描述的一样，方便实用，满意好评，全五分。,5,1
～～会回购的一款，猫咪买回来就开始用它了，睡得蛮舒服的,5,1
还没使用，放车上有备无患。京东物流速度挺快。,5,1
佩戴起来感觉还不错，玩电脑和工作都没妨碍到，功能还挺多的,5,1
味道很重，我要先晒晒再给宝贝用，说实在的性价比太低了&hellip;&hellip;,5,1
买给狗子咬的。,5,1
用着还不错，值得这个价位，挺方便的，哈哈哈,5,1
狗狗玩了2天就不想玩了,3,0
有瑕疵 没有申请售后 不过我家狗子很喜欢 一直玩,5,1
有血压监测，这是最想要的功能，只是不能跟手机上同步，非要手动检测，总体还不错的,5,1
还可以吧，狗狗比较喜欢。,5,1
很好狗狗很喜欢,5,1
活动加券，40拿下了，50卖给室友了,5,1
狗狗挺喜欢的。非常满意,5,1
鱼缸小而美，养养热带鱼正好,5,1
玩玩耍耍的电子产品，不知道是否经得用了。,5,1
很好，狗子很喜欢玩，准备再买几个给朋友的狗子，这个已经被抢了,5,1
小鱼缸还不错 开着那个灯很漂亮 最好还是配一台增氧泵,4,1
京东自营的商品用着放心，一如既往的好评。,5,1
质量还不错，,5,1
柔软，很轻就响了，被抢疯了，都玩，已经被抢走了，准备再买,5,1
非常好用！,5,1
才两天抽氧气的就坏了，鱼全部死完。垃圾！！！！,5,1
再次购买的，非常好，孩子特别喜欢的,5,1
很好用，一直信赖京东！物美价廉，快递小哥也棒棒哒！全五星好评！,5,1
很不错，很不错，特别喜欢，价格还便宜,5,1
手环不错 用用很舒服继续在用,5,1
之前软管位置装错了，客服解释的也很清楚很详细。好评,5,1
还可以吧打开了一直泡着，还没用。,5,1
物流很快.,5,1
狗狗喜欢玩,5,1
好看，美观,5,1
特别好用,5,1
实用实效的自我保护器材。,5,1
猫咪喜欢，可惜它不喜欢睡。。。我拿来暖脚好了。。。,5,1
物有所值，比想像中的大点，因为是玻璃制品快递到家后，小哥主动给开箱检验，很不错的一次购物！！！,5,1
比想象中的好一点，还行,5,1
先买着，囤货中，4月后才使用,5,1
不错不错大小刚刚好,5,1
猫真的还是挺喜欢睡的,5,1
收到了，还是不错的,5,1
东西已收到，感觉还不错，给予好的支持?,5,1
非常不错的一款产品。值得拥有。,5,1
还行吧，不知道精确度如何，但是那个语音报告不错,5,1
猫咪不是很喜欢,5,1
昨天下的单今天就到了，还完好无损的，甚是满意，比在其他平台买的好多了，,5,1
速度很快，服务也很到位，京东的购物体验很好，希望越来越好！,5,1
质量还是不错的，冬天洗澡后面垫子有些凉，夏天应该还不错！,5,1
**很喜欢，摸着挺舒服的,5,1
东西还可以，儿子很喜欢,5,1
东西还可以，光照清晰，泵吸力也大，带有增氧功能，总体满意，京东次日达，打算自己做沉木景观,5,1
感觉不错，用后再进行追评。,5,1
太好太方便了,5,1
价格不贵，精准度也可以，不知道可以用多久，用后在评论。,5,1
好用，打气还不错就是略慢一点，这个价位还是很实惠的。,5,1
质量挺好的，特别暖和和柔软，但是，猫根本不住啊，宁愿挺地上，#猫,5,1
宝贝质量不错，颜色漂亮，给孙子（孙女）准备的，还没有用呢,5,1
客服很好物流很快配送员服务态度很好使用很方便,5,1
方便使用 方便使用 方便使用,5,1
用过两次了 方便实用,5,1
可以的，速度挺快，狗狗很喜欢，物美价廉。,5,1
宝宝很喜欢。,5,1
收到，还没用，希望好用，晚上试试,5,1
老人用的，刚打开包装，试了一下，挺方便，好用，老人挺开心。,5,1
还没有用 感觉看上去还可以吧,5,1
和想的不一样，软软的，不过狗儿子很喜欢,5,1
挺好的，就是我家猫现在比较皮吧，不怎么在上面睡觉,5,1
给媳妇买的，用起来挺不错的。,5,1
充气速度很快的，就是充气时候机器运转的那个声音丫，太刺耳，太大。,5,1
已收到，狗狗很喜欢，已是二购，耐咬，,5,1
价格实惠，颜色一致性好，做工好。,5,1
手环比我以前用的黑白的漂亮，而且数据精准，必须好评！,5,1
这个必须好评、物流是真快。,5,1
东西已经收到了！很满意！操作很简单，设置好充满自动停，很好用！快递很快！赞?,5,1
居家必备品，很好用，推荐一下,5,1
不建议购买,3,0
不错，京东自营值得信赖&hellip;,5,1
东西不错，性价比高。功能非常实用，测得也比较准，戴上就爱不释手！,5,1
看起来好像还是很不错的哦⊙&forall;⊙！,5,1
下单到收货速度好快，质量很好，放水玻璃清淅透明度高，非常满意！,5,1
产品不错，都说声音很大，自己感觉不怎么大，还能接受，,5,1
物流很快，大小刚好，很漂亮，小朋友很喜欢。,5,1
声音很大，大号差不多有一个巴掌长。很轻薄的塑料，质量不知道，应该算还可以吧。,5,1
很好，大小合适，小朋友很喜欢！,5,1
特别好 商品倍棒 包装也很好 快递超级快 一定好评,5,1
包装非常好，箱子套箱子，完好无损。产品精巧而美丽，客户很耐心沟通，完美的一次购物体验！,5,1
